DATA,HORA,CONCESSIONARIA,RODOVIA,KM,SENTIDO,LATITUDE,LONGITUDE,CLASSE,SUBCLASSE,CAUSA_PROVAVEL,VITIMA_ILESA,VITIMA_LEVE,VITIMA_MODERADA,VITIMA_GRAVE,VITIMA_FATAL,VEICULOS_ENVOLVIDOS,MUNICIPIO,REGIAO_ADMINISTRATIVA,REGIONAL_DER,JURISDICAO
2020-04-02,14:45:00,L01-AUTOBAN,SP330,116.74,NORTE,-22.77701657483,-47.233749881343,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,NOVA ODESSA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-02,14:55:00,L01-AUTOBAN,SP330,12.15,NORTE,-23.508984766461,-46.732108071472,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|UTILITÁRIO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-02,16:15:00,L01-AUTOBAN,SPI102/330,0.3,NORTE,-22.868111004223,-47.132853871453,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-02,17:08:00,L06-INTERVIAS,SP330,220.5,SUL,-21.9103508,-47.47584915,TOMBAMENTO,TOMBAMENTO,ESTOURO/FURO DE PNEU,0,2,0,0,0,MOTO=1,PORTO FERREIRA,CENTRAL,RIO CLARO,ESTADUAL
2020-04-02,17:39:00,L06-INTERVIAS,SP330,197.7,NORTE,-22.10757065,-47.41296005,CHOQUE,CHOQUE-TALUDE OU BARRANCO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,0,0,0,0,AUTOMÓVEL=1,SANTA CRUZ DA CONCEIÇÃO,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-02,19:33:00,L01-AUTOBAN,SPM330E,112.0,SUL,-22.813845976757,-47.209303379059,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,MOTO=1|NÃO INFORMADO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-02,21:01:00,L29-VIAPAULISTA,SP330,295.0,SUL,-21.31506348,-47.73558044,CHOQUE,CHOQUE-SINALIZAÇÃO,IMPRUD. CONDUTOR,1,0,0,0,0,CAMINHONETE=1,CRAVINHOS,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-03,05:49:00,L01-AUTOBAN,SP330,76.1,NORTE,-23.059355210938,-46.995102992111,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,VINHEDO,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-03,09:27:00,L01-AUTOBAN,SPM330E,14.0,SUL,-23.507187255032,-46.750034093857,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,2,0,0,0,MOTO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-03,12:53:00,L28-ENTREVIAS,SP330,324.0,SUL,-21.0700577889,-47.8119681073,COLISÃO,COLISÃO-LATERAL,IMPRUD. CONDUTOR-MANOBRA BRUSCA,2,0,0,0,0,AUTOMÓVEL=1|MOTOCICLETA / MOTONETA=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-03,15:33:00,L01-AUTOBAN,SP330,103.6,SUL,-22.859255647048,-47.145031482819,TOMBAMENTO,TOMBAMENTO,NÃO INFORMADO,0,0,1,0,0,CARRETA=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-03,16:00:00,L06-INTERVIAS,SP330,159.0,NORTE,-22.45129967,-47.39849854,CAPOTAMENTO,CAPOTAMENTO,ESTOURO/FURO DE PNEU,0,1,0,0,0,CAMINHONETE=1,CORDEIRÓPOLIS,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-03,18:37:00,L06-INTERVIAS,SPI165/330,0.9,LESTE,-22.39657974,-47.38159943,COLISÃO,COLISÃO-TRANSVERSAL,IMPRUD. CONDUTOR-LEVOU FECHADA,1,0,0,1,0,AUTOMÓVEL=1|MOTO=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-03,20:37:00,L06-INTERVIAS,SPI165/330,2.0,LESTE,-22.39690018,-47.37120056,CHOQUE,CHOQUE-TALUDE OU BARRANCO,IMPRUD. CONDUTOR-LEVOU FECHADA,1,0,0,0,0,AUTOMÓVEL=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-03,22:13:00,L06-INTERVIAS,SP330,224.0,SUL,-21.88019943,-47.48619843,CHOQUE,CHOQUE-VEÍCULO PARADO NO ACOSTAMENTO,IMPRUD. CONDUTOR,3,0,0,0,0,CAMINHÃO=2,PORTO FERREIRA,CENTRAL,RIO CLARO,ESTADUAL
2020-04-04,07:05:00,L01-AUTOBAN,SPM330E,18.0,SUL,-23.482190300948,-46.771175265312,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,2,0,0,0,AUTOMÓVEL=1|CAMINHÃO=1,OSASCO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-04,13:05:00,L01-AUTOBAN,SP330,37.6,SUL,-23.347366658149,-46.843305303468,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,0,0,1,0,MOTO=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-04,14:20:00,L01-AUTOBAN,SP330,111.5,NORTE,-22.815710122667,-47.20535248518,TOMBAMENTO,TOMBAMENTO,NÃO INFORMADO,0,1,0,0,0,UTILITÁRIO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-04,15:30:00,L01-AUTOBAN,SP330,22.5,NORTE,-23.448689540268,-46.786686480045,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,1,0,0,MOTO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-04,18:49:00,L01-AUTOBAN,SP330,22.36,SUL,-23.449876183136,-46.786793017636,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,1,0,0,MOTO=1|UTILITÁRIO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-04,20:30:00,L01-AUTOBAN,SP330,100.3,NORTE,-22.878376013776,-47.119731030862,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-04,22:54:00,L01-AUTOBAN,SP330,83.9,SUL,-22.998728113803,-47.032667048634,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|MOTO=1,VALINHOS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-04,23:29:00,L01-AUTOBAN,SP330,125.4,NORTE,-22.724506415068,-47.293025855752,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|MOTO=1,AMERICANA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-04,23:50:00,L01-AUTOBAN,SP330,119.3,SUL,-22.761538164336,-47.249931356109,CHOQUE,CHOQUE-SINALIZAÇÃO,NÃO INFORMADO,0,0,0,1,0,MOTO=1,NOVA ODESSA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-05,06:04:00,L01-AUTOBAN,SPI102/330,1.0,NORTE,-22.872117347182,-47.131390571594,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-05,11:04:00,L01-AUTOBAN,SP330,72.0,NORTE,-23.090420658481,-46.972727179527,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|MOTO=1,LOUVEIRA,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-05,18:34:00,L01-AUTOBAN,SP330,33.14,SUL,-23.383473417917,-46.838824751519,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,MOTO=1|NÃO INFORMADO=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-05,18:50:00,L01-AUTOBAN,SPM330D,106.3,NORTE,-22.844390617728,-47.16608745256,CHOQUE,CHOQUE-MEIO FIO/CALÇAMENTO,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-05,19:09:00,L01-AUTOBAN,SPI102/330,0.4,NORTE,-22.868683338907,-47.132644828625,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-05,19:28:00,L01-AUTOBAN,SP330,57.2,NORTE,-23.205750189404,-46.899166419244,ATROPELAMENTO DE PEDESTRE,ATROP. PEDESTRE-MORADOR/TRABALHADOR/ESTUDANTE,NÃO INFORMADO,0,0,0,0,2,NÃO INFORMADO=1|NÃO SE APLICA=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-06,07:19:00,L01-AUTOBAN,SP330,136.0,SUL,-22.638337,-47.330187,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-06,16:54:00,L29-VIAPAULISTA,SP330,286.0,SUL,-21.38672829,-47.7000885,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBRAS,1,0,0,0,0,CAMINHÃO=1,CRAVINHOS,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-06,19:28:00,L28-ENTREVIAS,SP330,382.8,NORTE,-20.5676864601,-47.8688318461,ATROPELAMENTO DE PEDESTRE,ATROP. PEDESTRE-SEM INFORMAÇÃO,IMPRUD. PEDESTRE-ANDARILHO,1,1,0,0,0,AUTOMÓVEL=1,SÃO JOAQUIM DA BARRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-04-06,23:03:00,L06-INTERVIAS,SP330,240.0,SUL,-21.7614994,-47.55709839,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,1,0,0,0,0,AUTOMÓVEL=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-04-07,00:03:00,L01-AUTOBAN,SPM330E,95.8,SUL,-22.913418609088,-47.099940083654,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-07,00:38:00,L01-AUTOBAN,SPM330D,113.8,NORTE,-22.801812829573,-47.220710294223,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,2,0,0,0,MOTO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-07,08:12:00,L01-AUTOBAN,SP330,110.3,SUL,-22.82153086776,-47.195274917676,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,0,1,0,0,MOTO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-07,19:05:00,L29-VIAPAULISTA,SP330,261.7,SUL,-21.58136559,-47.62770462,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,2,0,0,0,0,AUTOMÓVEL=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-07,19:06:00,L29-VIAPAULISTA,SP330,261.7,SUL,-21.58136559,-47.62770462,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,2,0,0,0,0,AUTOMÓVEL=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-07,19:19:00,L29-VIAPAULISTA,SP330,261.7,SUL,-21.58765602,-47.62550354,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,1,0,0,0,0,AUTOMÓVEL=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-07,20:30:00,L01-AUTOBAN,SP330,128.3,NORTE,-22.70168785919,-47.305199343109,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,0,1,0,0,MOTO=1,AMERICANA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-07,22:17:00,L06-INTERVIAS,SP330,175.5,SUL,-22.30514908,-47.3919487,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL,ANIMAL NA RODOVIA,3,0,0,0,0,AUTOMÓVEL=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-08,07:50:00,L01-AUTOBAN,SP330,119.0,NORTE,-22.763217100847,-47.247782349587,CHOQUE,CHOQUE-MEIO FIO/CALÇAMENTO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,NOVA ODESSA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-08,08:09:00,L01-AUTOBAN,SP330,119.0,NORTE,-22.763217100847,-47.247782349587,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,NOVA ODESSA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-08,08:56:00,L28-ENTREVIAS,SP330,347.0,NORTE,-20.8793600275,-47.897705,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBJETO LANÇADO-TERCEIROS,1,0,0,0,0,CAMINHÃO=1,SALES OLIVEIRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-04-08,08:59:00,L28-ENTREVIAS,SP330,319.0,SUL,-21.1047282399,-47.7860724281,TOMBAMENTO,TOMBAMENTO-MOTO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,1,0,0,0,AUTOMÓVEL=1|MOTOCICLETA / MOTONETA=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-08,14:24:00,L01-AUTOBAN,SPM330D,51.5,NORTE,-23.244002623421,-46.867477031834,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,MOTO=2,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-08,20:21:00,L28-ENTREVIAS,SP330,353.0,SUL,-20.8272374278,-47.8937231081,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-FALTA DE ATENÇÃO,2,0,0,0,0,CAMINHÃO=2,SALES OLIVEIRA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-04-09,04:54:00,L01-AUTOBAN,SP330,71.0,SUL,-23.097837246034,-46.968103051186,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,1,0,0,0,0,NÃO INFORMADO=1|UTILITÁRIO=1,LOUVEIRA,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-09,07:35:00,L01-AUTOBAN,SP330,117.5,SUL,-22.774853689811,-47.235413769215,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|MOTO=1,NOVA ODESSA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-09,17:47:00,L06-INTERVIAS,SP330,210.1,NORTE,-21.99983978,-47.44509125,TOMBAMENTO,TOMBAMENTO,IMPRUD. CONDUTOR,0,2,0,0,0,MOTO=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-09,18:42:00,L29-VIAPAULISTA,SP330,315.8,SUL,-21.13360596,-47.7654686,TOMBAMENTO,TOMBAMENTO,ESTOURO/FURO DE PNEU,0,2,0,0,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-10,02:03:00,L28-ENTREVIAS,SP330,426.0,SUL,-20.1938723383,-47.785571,ATROPELAMENTO DE ANIMAL,ATROP. ANIMAL-SILVESTRE GRANDE PORTE,ANIMAL NA RODOVIA,1,0,0,0,0,CAMINHÃO=1,ARAMINA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-04-10,02:50:00,L01-AUTOBAN,SP330,110.5,NORTE,-22.820189929367,-47.197107374668,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,NÃO INFORMADO,0,0,1,0,0,MOTO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-10,11:06:00,L06-INTERVIAS,SP330,162.5,NORTE,-22.42065048,-47.39144897,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBJETO LANÇADO,1,0,0,0,0,AUTOMÓVEL=1|NÃO INFORMADO=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-10,11:12:00,L01-AUTOBAN,SP330,94.0,SUL,-22.924889525296,-47.087171673775,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,2,0,0,0,VAN/PERUA=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-10,13:04:00,L29-VIAPAULISTA,SP330,307.0,SUL,-21.21128464,-47.75865936,TOMBAMENTO,TOMBAMENTO,ESTOURO/FURO DE PNEU,1,0,0,0,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-11,00:26:00,L29-VIAPAULISTA,SP330,241.0,NORTE,-21.7556324,-47.56420517,CHOQUE,CHOQUE-SINALIZAÇÃO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,0,0,0,0,AUTOMÓVEL=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-04-11,15:31:00,L01-AUTOBAN,SP330,20.5,NORTE,-23.464828315897,-46.78013920784,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|MOTO=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-11,16:21:00,L29-VIAPAULISTA,SP330,307.0,SUL,-21.21128464,-47.75865936,TOMBAMENTO,TOMBAMENTO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,0,2,0,0,0,MOTO=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-11,18:58:00,L01-AUTOBAN,SP330,92.48,NORTE,-22.932524450536,-47.075025369322,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,MOTO=1|NÃO INFORMADO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-11,22:16:00,L01-AUTOBAN,SP330,50.5,NORTE,-23.256405598711,-46.867213074603,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-11,23:26:00,L06-INTERVIAS,SP330,170.0,NORTE,-22.3539505,-47.39395142,CAPOTAMENTO,CAPOTAMENTO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,1,0,0,0,0,AUTOMÓVEL=1,ARARAS,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-12,01:01:00,L06-INTERVIAS,SP330,218.5,SUL,-21.92754936,-47.47005081,CAPOTAMENTO,CAPOTAMENTO,IMPRUD. CONDUTOR-PERDA DE CONTROLE,0,1,0,0,0,AUTOMÓVEL=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-12,05:55:00,L01-AUTOBAN,SP330,64.2,SUL,-23.151833222814,-46.936419713729,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,JUNDIAÍ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-12,12:26:00,L01-AUTOBAN,SP330,41.5,SUL,-23.320422328204,-46.850177049637,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,1,0,0,0,0,AUTOMÓVEL=1|MOTO=1,CAJAMAR,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-12,20:02:00,L29-VIAPAULISTA,SP330,254.0,SUL,-21.64901733,-47.61066055,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,2,0,0,0,0,AUTOMÓVEL=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-04-12,21:52:00,L01-AUTOBAN,SP330,74.1,SUL,-23.074562114491,-46.983946682076,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1|CARRETA=1,VINHEDO,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-12,23:07:00,L29-VIAPAULISTA,SP330,243.2,SUL,-21.74147987,-47.579319,TOMBAMENTO,TOMBAMENTO,ESTOURO/FURO DE PNEU,2,0,0,0,0,MOTO=1,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-04-12,23:14:00,L01-AUTOBAN,SPM330D,97.12,NORTE,-22.903093235949,-47.108151920793,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-13,05:07:00,L01-AUTOBAN,SP330,136.85,NORTE,-22.631748894562,-47.335583696677,TOMBAMENTO,TOMBAMENTO,NÃO INFORMADO,0,1,0,0,0,CAMINHÃO=1,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-13,10:08:00,L01-AUTOBAN,SP330,25.0,SUL,-23.42658,-46.787612,CHOQUE,CHOQUE-DEFENSA METÁLICA,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-13,12:10:00,L01-AUTOBAN,SPM330D,103.6,NORTE,-22.858961851751,-47.14487741751,TOMBAMENTO,TOMBAMENTO-MOTO,NÃO INFORMADO,0,1,0,0,0,MOTO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-13,12:36:00,L01-AUTOBAN,SPI102/330,0.9,NORTE,-22.871545012327,-47.131599614485,CHOQUE,CHOQUE-VEÍCULO PARADO NO ACOSTAMENTO,NÃO INFORMADO,0,0,0,0,0,CAMINHÃO=1|CARRETA=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-13,13:19:00,L01-AUTOBAN,SP330,108.15,NORTE,-22.831803634182,-47.178176353673,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|MOTO=1,SUMARÉ,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-13,13:42:00,L29-VIAPAULISTA,SP330,267.0,NORTE,-21.53518105,-47.64116669,OBJETO LANÇADO CONTRA O VEÍCULO,OBJETO LANÇADO CONTRA VEÍCULO,OBRAS,1,0,0,0,0,AUTOMÓVEL=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-13,14:14:00,L29-VIAPAULISTA,SP330,274.0,NORTE,-21.47225761,-47.64026642,CHOQUE,CHOQUE-OBJETO NA PISTA,OBJETO NA PISTA,1,0,0,0,0,CAMINHONETE=1,SÃO SIMÃO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-13,15:21:00,L01-AUTOBAN,SP330,101.8,NORTE,-22.868652468972,-47.130649231549,CHOQUE,CHOQUE-BARREIRA DE CONCRETO,NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-13,16:43:00,L01-AUTOBAN,SP330,101.8,NORTE,-22.868652468972,-47.130649231549,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,0,0,0,0,0,CAMINHÃO=1|UTILITÁRIO=1,CAMPINAS,CAMPINAS,CAMPINAS,ESTADUAL
2020-04-13,18:20:00,L06-INTERVIAS,SP330,219.0,SUL,-21.92329979,-47.4715004,CHOQUE,CHOQUE-OUTROS,IMPRUD. CONDUTOR-DORMIR AO VOLANTE,2,0,0,0,0,AUTOMÓVEL=1,PIRASSUNUNGA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-13,18:57:00,L01-AUTOBAN,SP330,24.5,NORTE,-23.430333403917,-46.786914415451,COLISÃO,COLISÃO-LATERAL,NÃO INFORMADO,0,1,0,0,0,AUTOMÓVEL=1|CARRETA=1,SÃO PAULO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,ESTADUAL
2020-04-14,08:47:00,L29-VIAPAULISTA,SP330,243.0,SUL,-21.74288559,-47.57804489,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-LEVOU FECHADA,0,0,0,0,0,CAMINHÃO=2,SANTA RITA DO PASSA QUATRO,CENTRAL,RIBEIRÃO PRETO,ESTADUAL
2020-04-14,09:05:00,L29-VIAPAULISTA,SP330,311.0,SUL,-21.17521858,-47.75676346,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR-PERDA DE CONTROLE,0,0,0,0,0,AUTOMÓVEL=2,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-14,11:35:00,L29-VIAPAULISTA,SP330,307.4,SUL,-21.20731354,-47.75845337,CHOQUE,CHOQUE-ELEMENTO DE DRENAGEM,IMPRUD. CONDUTOR-PERDA DE CONTROLE,0,0,0,0,0,CAMINHONETE=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-14,11:58:00,L28-ENTREVIAS,SP330,410.0,SUL,-20.33261515,-47.8052823405,CHOQUE,CHOQUE-TALUDE OU BARRANCO,CONDIÇÃO CLIMÁTICA,0,1,0,0,0,CAMINHÃO=1,ITUVERAVA,FRANCA,RIBEIRÃO PRETO,ESTADUAL
2020-04-14,15:48:00,L01-AUTOBAN,SP330,152.0,SUL,-22.514108056285,-47.395604252815,CHOQUE,CHOQUE-PRAÇA MANUAL-(ENTRE VEÍCULOS),NÃO INFORMADO,0,0,0,0,0,AUTOMÓVEL=2,LIMEIRA,CAMPINAS,RIO CLARO,ESTADUAL
2020-04-14,17:36:00,L29-VIAPAULISTA,SP330,317.0,SUL,-21.12443161,-47.7719574,COLISÃO,COLISÃO-TRASEIRA,IMPRUD. CONDUTOR,2,0,0,0,0,AUTOMÓVEL=1|CAMINHONETE=1,RIBEIRÃO PRETO,RIBEIRÃO PRETO,RIBEIRÃO PRETO,ESTADUAL
2020-04-14,18:39:00,L06-INTERVIAS,SP330,226.2,NORTE,-21.86128044,-47.49227905,COLISÃO,COLISÃO-TRASEIRA,NÃO INFORMADO,1,0,0,1,0,AUTOMÓVEL=1|MOTO=1,PORTO FERREIRA,CENTRAL,RIO CLARO,ESTADUAL
