Tipo;Código;Rodovia;Tipo da Rodovia;Km;Faixas;Município;Marca/Modelo;Operadora;Início Operação;Cancelamento;Coordenadas
CEV;00017273;SP 160;Eixo;41;S-1, S-2, S-3;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;11/12/2021;;-23.895000, -46.562000
CEV;00017265;SPI 040/150;Interligação;3;L-1, L-2, L-3;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;01/04/2022;;-23.880000, -46.519000
CEV;00017268;SPM 150 D;Marginal Direita;12;S-1, S-2, S-3, S-4;SAO PAULO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;01/04/2022;;-23.635000, -46.594000
CEV;00017270;SP 160;Eixo;12,6;N-1, N-2, N-3, N-4;SAO PAULO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;26/05/2022;;-23.662856, -46.632739
CEV;00017274;SP 160;Eixo;41,35;N-1, N-2, N-3, N-4;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;24/11/2022;;-23.898790, -46.561967
CEV;00017732;SP 055;Eixo;258,61;L-1, L-2;SANTOS;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;17/01/2025;;-23.858850, -46.352600
CEV;00017733;SP 055;Eixo;258,46;O-1, O-2;SANTOS;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;04/02/2025;;-23.859050, -46.351700
CEV;00017737;SP 150;Eixo;47,605;S-1, S-2;CUBATAO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;12/08/2025;;-23.890000, -46.491000
CEV;00017738;SP 150;Eixo;44;S-1, S-2;CUBATAO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;06/08/2026;;-23.886000, -46.485000
CEV;00017739;SP 150;Eixo;52,4;S-1, S-2;CUBATAO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;06/08/2026;;-23.882000, -46.459000
CEV;00017740;SP 150;Eixo;53,5;S-1, S-2;CUBATAO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;06/08/2026;;-23.878000, -46.452000
CEV;00017741;SP 150;Eixo;52,39;S-1, S-2;CUBATAO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;06/08/2026;;-23.823678, -46.458903
CEV;00017734;SP 150;Eixo;42,615;S-1, S-2;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;07/08/2026;;-23.877000, -46.487000
CEV;00017735;SP 150;Eixo;50,508;S-1, S-2;CUBATAO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;07/08/2026;;-23.892000, -46.472000
CEV;00017736;SP 150;Eixo;41,52;S-1, S-2;SAO BERNARDO DO CAMPO;Fiscal Tecnologia/FSC II;Ecovias Imigrantes;07/08/2026;;-23.870000, -46.490000
CEV;00017227;SP 070;Eixo;51,1;O-1, O-2;MOGI DAS CRUZES;Perkons/SmartPK PROI;Ecovias Leste Paulista;03/04/2025;;-23.419793, -46.204991
CEV;00017724;SP 070;Eixo;51,1;O-3;MOGI DAS CRUZES;Perkons/SmartPK PROI;Ecovias Leste Paulista;03/04/2025;;-23.419793, -46.204991
CEV;00017637;SP 070;Eixo;27,35;O-1;GUARULHOS;Perkons/SmartPK PROI;Ecovias Leste Paulista;11/08/2025;;-23.468125, -46.421274
CEV;00017638;SP 070;Eixo;27,35;O-2, O-3;GUARULHOS;Perkons/SmartPK PROI;Ecovias Leste Paulista;11/08/2025;;-23.468125, -46.421274
CEV;00017228;SP 070;Eixo;66,8;O-1;GUARAREMA;Perkons/SmartPK PROI;Ecovias Leste Paulista;12/08/2025;;-23.359661, -46.077358
CEV;00017229;SP 070;Eixo;66,8;O-1, O-2;GUARAREMA;Perkons/SmartPK PROI;Ecovias Leste Paulista;12/08/2025;;-23.359661, -46.077358
CEV;00017230;SP 070;Eixo;84,6;O-1, O-2;JACAREI;Perkons/SmartPK PROI;Ecovias Leste Paulista;12/08/2025;;-23.324403, -45.915583
CEV;00017275;SP 070;Eixo;39,5;O-3;GUARULHOS;Perkons/SmartPK PROI;Ecovias Leste Paulista;13/08/2025;;-23.444100, -46.311685
CEV;00017276;SP 070;Eixo;39,5;O-1, O-2;GUARULHOS;Perkons/SmartPK PROI;Ecovias Leste Paulista;13/08/2025;;-23.444100, -46.311685
CEV;00017564;SP 280;Eixo;35,09;O-1, O-2, O-3;ITAPEVI;Fiscal Tecnologia/FSC II;Ecovias Raposo Castello ;23/11/2023;;-23.516768, -46.959805
CEV;00017634;SPA 032/280;Acesso;0,3;O-1, O-2;JANDIRA;Fiscal Tecnologia/FSC II;Ecovias Raposo Castello ;20/04/2024;;-23.516980, -46.959774
CEV;00017628;SP 280;Eixo;52,06;O-1, O-2, O-3;ARACARIGUAMA;Fiscal Tecnologia/FSC II;Ecovias Raposo Castello ;26/08/2024;;-23.436086, -47.090392
REV;00017142;SP 310;Eixo;181,6;N-4, N-5, N-6;RIO CLARO;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.372317, -47.621653
REV;00017143;SP 310;Eixo;181,6;N-1, N-2, N-3;RIO CLARO;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.372550, -47.621900
REV;00017144;SP 310;Eixo;181,35;S-4, S-5, S-6;RIO CLARO;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.373952, -47.620742
REV;00017145;SP 310;Eixo;181,35;S-1, S-2, S-3;RIO CLARO;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.373695, -47.620571
REV;00017146;SP 310;Eixo;217;N-1, N-2, N-3;ITIRAPINA;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.129223, -47.807635
REV;00017147;SP 310;Eixo;217;S-1, S-2, S-3;ITIRAPINA;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.128767, -47.808538
REV;00017148;SP 225;Eixo;106,9;O-1, O-2, O-3;BROTAS;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.263664, -47.902099
REV;00017149;SP 225;Eixo;106,9;L-1, L-2, L-3;BROTAS;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.263998, -47.902847
REV;00017150;SP 225;Eixo;143,8;O-1, O-2, O-3;DOIS CORREGOS;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.256021, -48.243551
REV;00017151;SP 225;Eixo;143,8;L-1, L-2, L-3;DOIS CORREGOS;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.255813, -48.244174
REV;00017152;SP 225;Eixo;199,4;O-1, O-2, O-3;JAU;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.318626, -48.725655
REV;00017153;SP 225;Eixo;199,4;L-1, L-2, L-3;JAU;Focalle/DGT/INT;Eixo SP;03/12/2020;;-22.317976, -48.725306
REV;00017178;SP 294;Eixo;551,5;O-1, O-2, O-3;PARAPUA;Focalle/DGT/INT;Eixo SP;15/07/2021;;-21.841828, -50.721591
REV;00017179;SP 294;Eixo;551,5;L-1, L-2, L-3;PARAPUA;Focalle/DGT/INT;Eixo SP;15/07/2021;;-21.842080, -50.720943
REV;00017180;SP 294;Eixo;581,7;O-1, O-2, O-3;INUBIA PAULISTA;Focalle/DGT/INT;Eixo SP;15/07/2021;;-21.734081, -50.981877
REV;00017181;SP 294;Eixo;581,7;L-1, L-2, L-3;INUBIA PAULISTA;Focalle/DGT/INT;Eixo SP;15/07/2021;;-21.733643, -50.982556
REV;00017190;SP 425;Eixo;400,1;N-1, N-2, N-3;MARTINOPOLIS;Focalle/DGT/INT;Eixo SP;15/07/2021;;-21.959540, -50.955340
REV;00017191;SP 425;Eixo;400,1;S-1, S-2, S-3;MARTINOPOLIS;Focalle/DGT/INT;Eixo SP;15/07/2021;;-21.959142, -50.955202
REV;00017164;SP 308;Eixo;182,25;N-1, N-2, N-3;PIRACICABA;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.606752, -47.714761
REV;00017165;SP 308;Eixo;182,25;S-1, S-2, S-3;PIRACICABA;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.606171, -47.714938
REV;00017166;SP 304;Eixo;183,4;O-1, O-2, O-3;SAO PEDRO;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.648236, -47.807538
REV;00017167;SP 304;Eixo;183,4;L-1, L-2, L-3;SAO PEDRO;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.648207, -47.806776
REV;00017176;SP 294;Eixo;474,8;L-1, L-2, L-3;ORIENTE;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.141121, -50.112837
REV;00017177;SP 294;Eixo;474,8;O-1, O-2, O-3;ORIENTE;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.141197, -50.111955
REV;00017184;SP 425;Eixo;436;S-1, S-2, S-3;INDIANA;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.143223, -51.236938
REV;00017185;SP 425;Eixo;436;N-1, N-2, N-3;INDIANA;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.143699, -51.237237
REV;00017188;SP 284;Eixo;531,2;L-1, L-2, L-3;RANCHARIA;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.218622, -51.021072
REV;00017189;SP 284;Eixo;531,2;O-1, O-2, O-3;RANCHARIA;Focalle/DGT/INT;Eixo SP;28/07/2021;;-22.218653, -51.020696
REV;00017170;SP 304;Eixo;255,8;O-1, O-2, O-3;TORRINHA;Focalle/DGT/INT;Eixo SP;12/08/2021;;-22.565018, -48.062509
REV;00017171;SP 304;Eixo;255,8;L-1, L-2, L-3;TORRINHA;Focalle/DGT/INT;Eixo SP;12/08/2021;;-22.405136, -48.262095
REV;00017172;SP 294;Eixo;370;O-1, O-2, O-3;PIRATININGA;Focalle/DGT/INT;Eixo SP;12/08/2021;;-22.345477, -49.286587
REV;00017173;SP 294;Eixo;370;L-1, L-2, L-3;PIRATININGA;Focalle/DGT/INT;Eixo SP;12/08/2021;;-22.345744, -49.285991
REV;00017174;SP 294;Eixo;425,7;O-1, O-2, O-3;GARCA;Focalle/DGT/INT;Eixo SP;12/08/2021;;-22.214129, -49.742820
REV;00017175;SP 294;Eixo;425,7;L-1, L-2, L-3;GARCA;Focalle/DGT/INT;Eixo SP;12/08/2021;;-22.213560, -49.742137
REV;00017182;SP 294;Eixo;623,1;O-1, O-2, O-3;PACAEMBU;Focalle/DGT/INT;Eixo SP;12/08/2021;;-21.545838, -51.311384
REV;00017183;SP 294;Eixo;623,1;L-1, L-2, L-3;PACAEMBU;Focalle/DGT/INT;Eixo SP;12/08/2021;;-21.545834, -51.312117
REV;00017186;SP 284;Eixo;458,3;O-1, O-2, O-3;PARAGUACU PAULISTA;Focalle/DGT/INT;Eixo SP;12/08/2021;;-22.572257, -50.517537
REV;00017187;SP 284;Eixo;458,3;L-1, L-2, L-3;PARAGUACU PAULISTA;Focalle/DGT/INT;Eixo SP;12/08/2021;;-22.572359, -50.517055
REV;00017192;SP 294;Eixo;670,8;L-1, L-2, L-3;SANTA MERCEDES;Focalle/DGT/INT;Eixo SP;12/08/2021;;-21.261253, -51.713281
REV;00017168;SP 304;Eixo;215,1;O-1, O-2, O-3;SAO PEDRO;Focalle/DGT/INT;Eixo SP;16/10/2021;;-22.565022, -48.062469
REV;00017169;SP 304;Eixo;215,1;L-1, L-2, L-3;SAO PEDRO;Focalle/DGT/INT;Eixo SP;16/10/2021;;-22.564738, -48.061536
REV;00017193;SP 294;Eixo;670,8;O-1, O-2, O-3;SANTA MERCEDES;Focalle/DGT/INT;Eixo SP;08/12/2021;;-21.361325, -51.712779
REV;00017194;SP 293;Eixo;2;S-1, S-2, S-3;CABRALIA PAULISTA;Focalle/DGT/INT;Eixo SP;08/12/2021;;-22.495482, -49.312491
REV;00017195;SP 293;Eixo;2;N-1, N-2, N-3;CABRALIA PAULISTA;Focalle/DGT/INT;Eixo SP;08/12/2021;;-22.495223, -49.312895
CEV;00017339;SP 191;Eixo;82,62;L-1;IPEUNA;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.406204, -47.676208
CEV;00017340;SP 191;Eixo;82,62;O-1;IPEUNA;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.406204, -47.676208
CEV;00017345;SP 261;Eixo;151,6;N-1;PEDERNEIRAS;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.328255, -48.796136
CEV;00017347;SP 261;Eixo;152,1;N-1;PEDERNEIRAS;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.323653, -48.796489
CEV;00017348;SP 261;Eixo;152,1;S-1;PEDERNEIRAS;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.323653, -48.796489
CEV;00017428;SP 304;Eixo;169,32;L-1, L-2;PIRACICABA;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.683961, -47.683611
CEV;00017444;SP 425;Eixo;439,7;S-1, S-2;INDIANA;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.152849, -51.271635
CEV;00017450;SP 225;Eixo;180,05;L-1, O-1, O-2;JAU;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.275714, -48.564533
CEV;00017451;SP 225;Eixo;181,7;O-1;JAU;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.284036, -48.575583
CEV;00017459;SP 310;Eixo;161,3;S-1, S-2, S-3;CORDEIROPOLIS;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.480503, -47.474028
CEV;00017460;SP 310;Eixo;161,75;N-1, N-2;CORDEIROPOLIS;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.478894, -47.478303
CEV;00017461;SP 310;Eixo;164,6;S-1, S-2, S-3;SANTA GERTRUDES;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.470989, -47.504558
CEV;00017468;SP 310;Eixo;176,4;S-1, S-2;RIO CLARO;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.407047, -47.587444
CEV;00017469;SP 310;Eixo;180,35;N-1, N-2;RIO CLARO;Fiscal Tecnologia/FSC II;Eixo SP;24/05/2023;;-22.380203, -47.613350
CEV;00017343;SP 261;Eixo;151,2;N-1;PEDERNEIRAS;Fiscal Tecnologia/FSC II;Eixo SP;08/08/2023;;-22.332020, -48.795845
CEV;00017344;SP 261;Eixo;151,2;S-1;PEDERNEIRAS;Fiscal Tecnologia/FSC II;Eixo SP;08/08/2023;;-22.332020, -48.795845
CEV;00017415;SP 294;Eixo;631,85;L-1, L-2;JUNQUEIROPOLIS;Fiscal Tecnologia/FSC II;Eixo SP;08/08/2023;;-21.518696, -51.387078
CEV;00017463;SP 310;Eixo;173,3;S-1, S-2;SANTA GERTRUDES;Fiscal Tecnologia/FSC II;Eixo SP;08/08/2023;;-22.430744, -47.572112
CEV;00017475;SP 310;Eixo;194;N-1, N-2;CORUMBATAI;Fiscal Tecnologia/FSC II;Eixo SP;08/08/2023;;-22.281366, -47.682040
REV;00017349;SP 261;Eixo;168;N-1;BORACEIA;Fiscal Tecnologia/FSC II;Eixo SP;08/08/2023;;-22.192998, -48.781261
REV;00017350;SP 261;Eixo;168;S-1;BORACEIA;Fiscal Tecnologia/FSC II;Eixo SP;08/08/2023;;-22.192998, -48.781261
CEV;00017390;SP 294;Eixo;450;L-1, L-2;MARILIA;Fiscal Tecnologia/FSC II;Eixo SP;30/08/2023;;-22.228825, -49.963553
CEV;00017453;SP 225;Eixo;193;O-1, O-2;JAU;Fiscal Tecnologia/FSC II;Eixo SP;30/08/2023;;-22.307911, -48.666339
CEV;00017462;SP 310;Eixo;165,4;N-1, N-2, N-3;SANTA GERTRUDES;Fiscal Tecnologia/FSC II;Eixo SP;30/08/2023;;-22.467694, -47.511472
CEV;00017478;SP 310;Eixo;196,3;S-1, S-2;CORUMBATAI;Fiscal Tecnologia/FSC II;Eixo SP;30/08/2023;;-22.273411, -47.700722
CEV;00017385;SP 294;Eixo;446;O-1, O-2;MARILIA;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-22.232586, -49.925758
CEV;00017386;SP 294;Eixo;447,3;O-1, O-2;MARILIA;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-22.228764, -49.936636
CEV;00017422;SP 294;Eixo;651;L-1, L-2;DRACENA;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-21.461200, -51.558294
CEV;00017427;SP 304;Eixo;169,14;O-1, O-2;PIRACICABA;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-22.683953, -47.682128
CEV;00017446;SP 425;Eixo;445;S-1, S-2;REGENTE FEIJO;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-22.166222, -51.320592
CEV;00017470;SP 310;Eixo;182,425;S-1, S-2;RIO CLARO;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-22.367811, -47.627397
CEV;00017471;SP 310;Eixo;188,4;S-1, S-2;RIO CLARO;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-22.323953, -47.656597
CEV;00017477;SP 310;Eixo;195,6;S-1, S-2;CORUMBATAI;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-22.277300, -47.696061
REV;00017411;SP 294;Eixo;596,35;O-1;ADAMANTINA;Fiscal Tecnologia/FSC II;Eixo SP;24/09/2023;;-21.649589, -51.087100
CEV;00017391;SP 294;Eixo;450,7;O-1, O-2;MARILIA;Fiscal Tecnologia/FSC II;Eixo SP;04/10/2023;;-22.232953, -49.969253
CEV;00017449;SP 225;Eixo;172,5;L-1, L-2;JAU;Fiscal Tecnologia/FSC II;Eixo SP;04/10/2023;;-22.267547, -48.501772
CEV;00017456;SP 225;Eixo;216,15;O-1, O-2;PEDERNEIRAS;Fiscal Tecnologia/FSC II;Eixo SP;04/10/2023;;-22.337567, -48.881130
CEV;00017346;SP 261;Eixo;151,6;S-1;PEDERNEIRAS;Fiscal Tecnologia/FSC II;Eixo SP;05/10/2023;;-22.328255, -48.796136
CEV;00017403;SP 294;Eixo;547,35;O-1, O-2;IACRI;Fiscal Tecnologia/FSC II;Eixo SP;14/02/2024;;-21.864989, -50.691114
CEV;00017404;SP 294;Eixo;547,65;L-1, L-2;IACRI;Fiscal Tecnologia/FSC II;Eixo SP;14/02/2024;;-21.863635, -50.693920
CEV;00017430;SP 304;Eixo;173,93;L-1, L-2;PIRACICABA;Fiscal Tecnologia/FSC II;Eixo SP;14/02/2024;;-22.676803, -47.728102
CEV;00017431;SP 304;Eixo;176,45;O-1, O-2;PIRACICABA;Fiscal Tecnologia/FSC II;Eixo SP;14/02/2024;;-22.673393, -47.752052
CEV;00017439;SP 304;Eixo;278,13;N-1, L-1;MINEIROS DO TIETE;Fiscal Tecnologia/FSC II;Eixo SP;14/02/2024;;-22.403727, -48.463478
CEV;00017445;SP 425;Eixo;440;N-1, N-2;INDIANA;Fiscal Tecnologia/FSC II;Eixo SP;14/02/2024;;-22.153869, -51.274678
REV;00017425;SP 294;Eixo;666,4;O-1;TUPI PAULISTA;Fiscal Tecnologia/FSC II;Eixo SP;14/02/2024;;-21.381444, -51.676401
CEV;00017364;SP 293;Eixo;7,59;N-1;CABRALIA PAULISTA;Fiscal Tecnologia/FSC II;Eixo SP;03/03/2024;;-22.455641, -49.343313
