_id,DATA,CONCESSIONARIA,RODOVIA,KM,SENTIDO,REG ADM,MUNICIPIO,PRACA,CLASSE,SUBCLASSE,OBITOS,FERIDOS
10491,2015-04-19 00:00:00,L25-SPMAR,SP021,"50,000",INTERNO,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,P1-PARELHEIROS,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
10492,2015-04-18 00:00:00,L01-AUTOBAN,SP330,"117,710",SUL,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
10493,2015-04-18 00:00:00,L10-AUTOVIAS,SP330,"281,000",NORTE,RIBEIRÃO PRETO,SÃO SIMÃO,SÃO SIMÃO,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
10494,2015-04-18 00:00:00,L10-AUTOVIAS,SP334,"374,500",NORTE,FRANCA,RESTINGA,RESTINGA,CHOQUE,CHOQUE-OUTROS,0,0
10495,2015-04-18 00:00:00,L12-VIAOESTE,SP280,"33,000",OESTE,REG. METROPOLITANA SÃO PAULO,ITAPEVI,ITAPEVI,TOMBAMENTO,TOMBAMENTO-MOTO,0,1
10496,2015-04-18 00:00:00,L20-SPVIAS,SP280,"208,400",OESTE,SOROCABA,ITATINGA,ITATINGA,COLISÃO,COLISÃO-TRASEIRA,0,0
10497,2015-04-18 00:00:00,L23-LESTE PAULISTA,SP070,"32,800",LESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,COLISÃO,COLISÃO-TRASEIRA,0,0
10498,2015-04-18 00:00:00,L23-LESTE PAULISTA,SP070,"32,800",OESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10499,2015-04-17 00:00:00,L07-ROTA,SP065,"110,100",SUL,CAMPINAS,ITATIBA,ITATIBA,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
10500,2015-04-17 00:00:00,L07-ROTA,SP332,"135,500",SUL,CAMPINAS,COSMÓPOLIS,PAULINIA A,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-MANUAL,0,0
10501,2015-04-17 00:00:00,L08-CENTROVIAS,SP225,"106,950",OESTE,CAMPINAS,ITIRAPINA,PC 03-BROTAS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
10502,2015-04-17 00:00:00,L08-CENTROVIAS,SP225,"199,400",OESTE,BAURU,JAÚ,PC 05-JAÚ,COLISÃO,COLISÃO-TRASEIRA,0,1
10503,2015-04-17 00:00:00,L22-ECOVIAS IMIGRANTES,SP055,"250,000",OESTE,SANTOS,SANTOS,SANTOS,COLISÃO,COLISÃO-TRASEIRA,0,0
10504,2015-04-17 00:00:00,L22-ECOVIAS IMIGRANTES,SP150,"31,000",SUL,REG. METROPOLITANA SÃO PAULO,SÃO BERNARDO DO CAMPO,RIACHO GRANDE,COLISÃO,COLISÃO-TRASEIRA,0,0
10505,2015-04-16 00:00:00,L01-AUTOBAN,SP330,"26,495",NORTE,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,PERUS,CHOQUE,CHOQUE-ILHA,0,0
10506,2015-04-16 00:00:00,L01-AUTOBAN,SP330,"26,495",NORTE,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,PERUS,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,1
10507,2015-04-16 00:00:00,L01-AUTOBAN,SP330,"26,495",SUL,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,PERUS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10508,2015-04-16 00:00:00,L01-AUTOBAN,SP330,"152,000",SUL,CAMPINAS,LIMEIRA,LIMEIRA A,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10509,2015-04-16 00:00:00,L10-AUTOVIAS,SP330,"281,000",NORTE,RIBEIRÃO PRETO,SÃO SIMÃO,SÃO SIMÃO,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10510,2015-04-16 00:00:00,L16-CART,SP270,"413,400",OESTE,MARÍLIA,PALMITAL,P4-PALMITAL,CHOQUE,CHOQUE-PRAÇA MANUAL-(ENTRE VEÍCULOS),0,0
10511,2015-04-16 00:00:00,L16-CART,SP270,"541,540",LESTE,PRESIDENTE PRUDENTE,REGENTE FEIJÓ,P7-REGENTE FEIJÓ,CHOQUE,CHOQUE-OBJETO NA PISTA,0,0
10512,2015-04-16 00:00:00,L16-CART,SP270,"541,540",LESTE,PRESIDENTE PRUDENTE,REGENTE FEIJÓ,P7-REGENTE FEIJÓ,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
10513,2015-04-16 00:00:00,L21-ROD. DO TIETÊ,SP300,"285,000",OESTE,SOROCABA,AREIÓPOLIS,AREIÓPOLIS,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10514,2015-04-15 00:00:00,L01-AUTOBAN,SP330,"26,495",NORTE,REG. METROPOLITANA SÃO PAULO,SÃO PAULO,PERUS,COLISÃO,COLISÃO-TRASEIRA,0,0
10515,2015-04-15 00:00:00,L09-TRIÂNGULO,SP310,"398,500",NORTE,SÃO JOSÉ DO RIO PRETO,CATIGUÁ,CATIGUÁ,CHOQUE,"CHOQUE-DEFENSA, BARREIRA OU SUBMARINO",0,0
10516,2015-04-15 00:00:00,L09-TRIÂNGULO,SP326,"357,000",NORTE,BARRETOS,TAIÚVA,TAIÚVA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
10517,2015-04-15 00:00:00,L10-AUTOVIAS,SP334,"374,500",SUL,FRANCA,RESTINGA,RESTINGA,CHOQUE,CHOQUE-OUTROS,0,0
10518,2015-04-15 00:00:00,L22-ECOVIAS IMIGRANTES,SP160,"20,000",SUL,REG. METROPOLITANA SÃO PAULO,DIADEMA,ELDORADO (BLOQUEIO),COLISÃO,COLISÃO-TRASEIRA,0,0
10519,2015-04-15 00:00:00,L23-LESTE PAULISTA,SP070,"115,000",LESTE,SÃO JOSÉ DOS CAMPOS,CAÇAPAVA,CAÇAPAVA,CHOQUE,CHOQUE-SINALIZAÇÃO,0,0
10520,2015-04-14 00:00:00,L13-COLINAS,SP127,"12,625",NORTE,CAMPINAS,PIRACICABA,RIO CLARO (SP127),COLISÃO,COLISÃO-TRASEIRA,0,0
10521,2015-04-14 00:00:00,L24-RODOANEL,SP021,"24,000",EXTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,12-RAPOSO TAVARES EXTERNA,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
10522,2015-04-13 00:00:00,L07-ROTA,SP332,"135,500",SUL,CAMPINAS,COSMÓPOLIS,PAULINIA A,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
10523,2015-04-13 00:00:00,L11-RENOVIAS,SP340,"123,500",SUL,CAMPINAS,CAMPINAS,JAGUARIÚNA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10524,2015-04-12 00:00:00,L08-CENTROVIAS,SP310,"181,350",SUL,CAMPINAS,RIO CLARO,PC 01-RIO CLARO SUL,COLISÃO,COLISÃO-TRANSVERSAL,0,1
10525,2015-04-12 00:00:00,L12-VIAOESTE,SP075,"12,500",SUL,SOROCABA,ITU,SOROCABA,COLISÃO,COLISÃO-TRASEIRA,0,0
10526,2015-04-12 00:00:00,L24-RODOANEL,SP021,"24,000",EXTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,12-RAPOSO TAVARES EXTERNA,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
10527,2015-04-12 00:00:00,L25-SPMAR,SPA086/021,"3,000",NORTE,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P7-BLOQUEIO SUL (R. PIRES A),CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
10528,2015-04-11 00:00:00,L21-ROD. DO TIETÊ,SP308,"147,300",NORTE,CAMPINAS,RIO DAS PEDRAS,RIO DAS PEDRAS (SP308),COLISÃO,COLISÃO-TRASEIRA,0,0
10529,2015-04-11 00:00:00,L23-LESTE PAULISTA,SP070,"32,800",OESTE,REG. METROPOLITANA SÃO PAULO,ITAQUAQUECETUBA,ITAQUAQUECETUBA,COLISÃO,COLISÃO-LATERAL,0,0
10530,2015-04-10 00:00:00,L06-INTERVIAS,SP330,"181,760",SUL,CAMPINAS,LEME,LEME,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10531,2015-04-10 00:00:00,L08-CENTROVIAS,SP310,"217,000",SUL,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-OUTROS,0,0
10532,2015-04-10 00:00:00,L10-AUTOVIAS,SP330,"281,000",SUL,RIBEIRÃO PRETO,SÃO SIMÃO,SÃO SIMÃO,CHOQUE,CHOQUE-OUTROS,0,0
10533,2015-04-10 00:00:00,L11-RENOVIAS,SP342,"240,200",OESTE,CAMPINAS,ÁGUAS DA PRATA,ÁGUAS DA PRATA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
10534,2015-04-10 00:00:00,L24-RODOANEL,SP021,"25,300",EXTERNO,REG. METROPOLITANA SÃO PAULO,OSASCO,13-REGIS BITTENCOURT,CHOQUE,CHOQUE-PRAÇA CABINE,0,0
10535,2015-04-10 00:00:00,L25-SPMAR,SPA086/021,"3,000",NORTE,REG. METROPOLITANA SÃO PAULO,RIBEIRÃO PIRES,P7-BLOQUEIO SUL (R. PIRES A),CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
10536,2015-04-09 00:00:00,L01-AUTOBAN,SP348,"115,520",NORTE,CAMPINAS,SUMARÉ,SUMARÉ,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10537,2015-04-09 00:00:00,L12-VIAOESTE,SP075,"12,500",SUL,SOROCABA,ITU,SOROCABA,COLISÃO,COLISÃO-TRASEIRA,0,1
10538,2015-04-09 00:00:00,L13-COLINAS,SP075,"60,800",NORTE,CAMPINAS,INDAIATUBA,INDAIATUBA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10539,2015-04-09 00:00:00,L13-COLINAS,SP075,"60,800",NORTE,CAMPINAS,INDAIATUBA,INDAIATUBA,ATROP DE PEDESTRE,ATROP PEDESTRE-SEM INFORMAÇÃO,0,2
10540,2015-04-08 00:00:00,L01-AUTOBAN,SP330,"152,000",SUL,CAMPINAS,LIMEIRA,LIMEIRA A,COLISÃO,COLISÃO-TRASEIRA,0,0
10541,2015-04-08 00:00:00,L05-VIANORTE,SP322,"361,500",OESTE,RIBEIRÃO PRETO,PITANGUEIRAS,PP04-PITANGUEIRAS,CHOQUE,CHOQUE-OBJETO NA PISTA,0,0
10542,2015-04-08 00:00:00,L07-ROTA,SP065,"110,110",NORTE,CAMPINAS,ITATIBA,ITATIBA,COLISÃO,COLISÃO-TRASEIRA,0,0
10543,2015-04-07 00:00:00,L08-CENTROVIAS,SP310,"217,000",NORTE,CENTRAL,SÃO CARLOS,PC 02-ITIRAPINA,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO,0,0
10544,2015-04-07 00:00:00,L10-AUTOVIAS,SP330,"253,000",NORTE,CENTRAL,SANTA RITA DO PASSA QUATRO,SANTA RITA DO PASSA QUATRO,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,1
10545,2015-04-06 00:00:00,L10-AUTOVIAS,SP334,"344,000",SUL,FRANCA,BATATAIS,BATATAIS,CHOQUE,CHOQUE-CANCELA DE PEDÁGIO-SEM PARAR,0,0
10546,2015-04-06 00:00:00,L12-VIAOESTE,SP280,"20,000",LESTE,REG. METROPOLITANA SÃO PAULO,BARUERI,BARUERI,TOMBAMENTO,TOMBAMENTO-MOTO,0,2
10547,2015-04-05 00:00:00,L01-AUTOBAN,SP330,"117,710",SUL,CAMPINAS,NOVA ODESSA,NOVA ODESSA,CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
10548,2015-04-05 00:00:00,L01-AUTOBAN,SP348,"36,200",NORTE,REG. METROPOLITANA SÃO PAULO,CAIEIRAS,CAIEIRAS,COLISÃO,COLISÃO-TRASEIRA,0,0
10549,2015-04-05 00:00:00,L01-AUTOBAN,SP348,"39,047",SUL,REG. METROPOLITANA SÃO PAULO,FRANCO DA ROCHA,CAMPO LIMPO,CHOQUE,CHOQUE-ILHA,0,0
10550,2015-04-05 00:00:00,L06-INTERVIAS,SP147,"91,300",OESTE,CAMPINAS,LIMEIRA,LIMEIRA (ENG º COELHO),CHOQUE,CHOQUE-VEÍCULO PARADO NA PISTA,0,0
