PERIODO,KM,severidade,risco_previsto
2025-06,354,0.0,0.23503745422525607
2025-06,416,0.0,0.2349719237808895
2025-09,367,0.0,0.23489493525039187
2025-06,419,0.0,0.23487311061721036
2025-08,283,0.0,0.23485595024029002
2025-10,283,7.0,0.234811997128939
2025-03,343,0.0,0.23468292092806808
2025-08,364,0.0,0.2346412034968538
2025-01,239,0.0,0.23460370297644456
2025-11,333,0.0,0.23456851152792943
2025-04,381,0.0,0.23453260654579022
2025-11,269,0.0,0.23449361067332894
2025-05,263,0.0,0.23442595843644645
2025-09,251,0.0,0.23438116270300988
2025-10,346,0.0,0.23436574326659698
2025-06,392,0.0,0.23435403267210134
2025-07,373,0.0,0.23434548289611068
2025-08,271,0.0,0.2343403012143972
2025-11,429,0.0,0.2343281738069555
2025-06,263,0.0,0.2342450308383836
2025-05,440,0.0,0.23419230028279553
2025-06,358,0.0,0.23402549992089053
2025-10,251,0.0,0.2337779831406328
2025-02,386,0.0,0.2336801512775592
2025-09,271,0.0,0.233643293348002
2025-05,364,0.0,0.2335980168128871
2025-03,363,0.0,0.2333930789716819
2025-10,429,0.0,0.23336884104207165
2025-09,283,0.0,0.23336693689522506
2025-03,395,0.0,0.233331373174658
2025-06,366,0.0,0.23328468409764588
2025-05,372,0.0,0.23309985284726928
2025-09,258,0.0,0.23300383461511817
2025-05,344,0.0,0.23290673507091167
2025-03,447,0.0,0.2325617551511869
2025-02,442,0.0,0.23249803392486204
2025-04,386,0.0,0.23244729182177162
2025-08,337,0.0,0.23241009643224042
2025-10,258,0.0,0.2324006550527411
2025-10,254,0.0,0.2324006550527411
2025-04,364,0.0,0.23239152833259763
2025-07,395,0.0,0.23219589250055037
2025-01,277,0.0,0.23197955838151457
2025-11,354,0.0,0.2317498367247508
2025-11,389,0.0,0.23141686464633296
2025-07,419,0.0,0.23140790045791065
2025-09,449,0.0,0.23104854509064296
2025-11,254,0.0,0.23104596406992253
2025-11,258,0.0,0.23104596406992253
2025-04,379,0.0,0.23095876428235834
2025-04,344,0.0,0.23044378679002261
2025-07,399,13.0,0.23027126604812553
2025-03,347,0.0,0.23015662822709917
2025-02,440,0.0,0.2300619504663138
2025-02,450,0.0,0.22998473684397136
2025-12,415,0.0,0.2298972630502155
2025-12,256,0.0,0.22974844522918692
2025-03,372,0.0,0.22972589090837492
2025-12,263,0.0,0.22951507817536265
2025-05,419,0.0,0.22923115860663984
2025-01,433,0.0,0.2292057035450847
2025-06,430,2.0,0.22905106549028154
2025-05,371,0.0,0.22886629313901466
2025-08,343,0.0,0.22879878984063823
2025-11,375,0.0,0.22868272885008903
2025-11,371,0.0,0.22868272885008903
2025-01,260,0.0,0.22819453998803702
2025-06,414,0.0,0.228147393219734
2025-10,422,0.0,0.2281101216103108
2025-03,263,0.0,0.22804716050282747
2025-05,416,0.0,0.22800707983564744
2025-03,336,0.0,0.22766436603784648
2025-05,392,0.0,0.22747131529932335
2025-10,430,0.0,0.22726609846452495
2025-12,430,0.0,0.22726609846452495
2025-11,256,0.0,0.22694371904717273
2025-05,432,0.0,0.22688583753959918
2025-11,263,0.0,0.2267103519933484
2025-07,414,0.0,0.22666298165991608
2025-07,422,0.0,0.22664531097718515
2025-06,400,3.0,0.2266241207163361
2025-03,258,0.0,0.22655190997932284
2025-04,277,0.0,0.22646004463194178
2025-12,411,0.0,0.22628515774295593
2025-05,373,0.0,0.22620116772748822
2025-10,408,0.0,0.22616750678656533
2025-12,423,0.0,0.2261298394079788
2025-11,430,0.0,0.22595056178216721
2025-04,253,0.0,0.22577052922384422
2025-11,446,0.0,0.22563288867800935
2025-02,252,5.0,0.22530552888433725
2025-08,404,0.0,0.22508656131921828
2025-03,430,0.0,0.2248600793708944
2025-04,411,0.0,0.2245318154484831
2025-04,413,0.0,0.2245318154484831
2025-03,358,0.0,0.2244149387133674
2025-04,258,0.0,0.2243932011359525
2025-04,263,0.0,0.22393313866384187
2025-02,258,0.0,0.22392820079644554
2025-01,419,0.0,0.22388299201907005
2025-02,379,0.0,0.22377289939316106
2025-05,358,0.0,0.22376280037296797
2025-01,372,0.0,0.22372086469438496
2025-04,449,0.0,0.22369356164291282
2025-02,385,2.0,0.22354053609542454
2025-08,331,14.0,0.2232803009385678
2025-09,439,0.0,0.22296695795460458
2025-01,345,0.0,0.2228284986445171
2025-10,256,0.0,0.22277338306554686
2025-08,347,0.0,0.2226234206456025
2025-10,263,0.0,0.2225400160117226
2025-06,429,0.0,0.22243335935100939
2025-02,380,0.0,0.22216120827524954
2025-08,363,0.0,0.22202238783183936
2025-08,369,0.0,0.22202238783183936
2025-07,432,0.0,0.22191801774995457
2025-01,394,1.0,0.22163672948882418
2025-01,337,0.0,0.22129396709553315
2025-05,430,0.0,0.22098540080084156
2025-08,393,0.0,0.22093452323470156
2025-08,391,0.0,0.22093452323470156
2025-03,439,0.0,0.22088061656869523
2025-08,407,0.0,0.22085220204694228
2025-04,365,0.0,0.2205513409014885
2025-05,414,0.0,0.22052062053723842
2025-04,337,0.0,0.2205199797521667
2025-07,258,0.0,0.22046835560727357
2025-08,431,1.0,0.22034049059211344
2025-04,395,0.0,0.21996576222731756
2025-03,293,0.0,0.219907979265829
2025-03,287,0.0,0.219907979265829
2025-10,277,0.0,0.21986964912492504
2025-06,256,0.0,0.21934880367876186
2025-02,364,0.0,0.21922503129664828
2025-02,287,0.0,0.21905535852976954
2025-02,293,0.0,0.21905535852976954
2025-05,258,0.0,0.2189703386039263
2025-05,256,0.0,0.2189703386039263
2025-07,443,0.0,0.21891074722753692
2025-03,442,0.0,0.21875526043537655
2025-08,256,0.0,0.21869369350738072
2025-11,423,0.0,0.21863136872439085
2025-08,263,0.0,0.21846032645355642
2025-11,357,0.0,0.21819680482799517
2025-12,418,0.0,0.2181785091320711
2025-12,406,0.0,0.2181785091320711
2025-08,428,0.0,0.2179501814530765
2025-09,333,0.0,0.2179285592008119
2025-08,397,0.0,0.21782869324380502
2025-11,411,0.0,0.2178040615767425
2025-08,336,0.0,0.21761196474872524
2025-01,256,0.0,0.21756627897063616
2025-04,422,0.0,0.2175197728522244
2025-04,288,0.0,0.21744638087733645
2025-09,256,0.0,0.21743579234441016
2025-03,433,0.0,0.2172377293138666
2025-12,287,0.0,0.21709186255568674
2025-09,416,0.0,0.21699306973549168
2025-09,404,13.0,0.21699306973549168
2025-11,418,0.0,0.21628481046045217
2025-11,406,0.0,0.21628481046045217
2025-10,333,0.0,0.2162184183065525
2025-08,277,0.0,0.21610503047242605
2025-02,432,0.0,0.21587306740465576
2025-06,404,0.0,0.2158162666956745
2025-08,429,1.0,0.2157825705690626
2025-10,434,0.0,0.21557368703548474
2025-03,443,13.0,0.2154929101122866
2025-09,263,0.0,0.21524711229497057
2025-07,256,0.0,0.21496373464619928
2025-09,277,0.0,0.21494632404228753
2025-06,277,0.0,0.21486811979237286
2025-06,423,0.0,0.2148659076706668
2025-06,364,0.0,0.2147873376899676
2025-05,429,0.0,0.2145304654127599
2025-01,367,0.0,0.21438677113983345
2025-03,446,0.0,0.21431776041168782
2025-04,279,0.0,0.2141553422795557
2025-08,418,0.0,0.21383131160953606
2025-10,357,0.0,0.21375110981377754
2025-01,293,0.0,0.2136378327965832
2025-07,331,0.0,0.2135702888417429
2025-07,364,0.0,0.2134642687388541
2025-01,414,0.0,0.21323679053416647
2025-01,421,0.0,0.21323679053416647
2025-09,364,0.0,0.21323251201011975
2025-02,378,0.0,0.21293049579094
2025-07,263,0.0,0.21277505459675972
2025-11,392,0.0,0.21257137954763056
2025-02,256,0.0,0.21254473080534553
2025-03,404,0.0,0.2124168577427314
2025-01,382,0.0,0.21240090334488265
2025-11,386,0.0,0.2123194812860639
2025-03,256,0.0,0.2121339036841158
2025-01,290,0.0,0.21192500574787135
2025-10,445,0.0,0.21148942519487754
2025-06,397,0.0,0.2113736924641021
2025-08,433,0.0,0.21132169342234772
2025-06,345,0.0,0.2113176480886188
2025-12,339,0.0,0.21124136192147877
2025-01,341,0.0,0.21101944214113438
2025-04,256,0.0,0.21088386063664913
2025-07,337,0.0,0.21084576648680425
2025-04,354,0.0,0.21025396262991553
2025-12,367,0.0,0.21014501341036976
2025-06,343,0.0,0.2097970959881009
2025-09,344,0.0,0.20973951362327298
2025-09,343,0.0,0.20973951362327298
2025-09,337,0.0,0.20957932951690775
2025-04,372,0.0,0.2095451545743529
2025-07,277,0.0,0.20947852885139948
2025-05,404,0.0,0.20930959557301662
2025-09,347,0.0,0.20906132751148068
2025-11,287,0.0,0.20865786976359751
2025-07,343,0.0,0.20864546294384528
2025-01,363,0.0,0.20829646441461716
2025-08,359,0.0,0.20824375695279596
2025-03,396,0.0,0.20822710157410182
2025-10,364,0.0,0.20813312612181442
2025-08,287,0.0,0.2081288730336843
2025-08,293,2.0,0.2081288730336843
2025-07,347,0.0,0.20796727683205296
2025-04,441,0.0,0.20792502437953495
2025-10,287,0.0,0.20791468160020052
2025-04,371,0.0,0.2078480244911778
2025-04,439,0.0,0.20773771763861096
2025-11,367,0.0,0.2076812368742212
2025-06,347,0.0,0.2075422997643746
2025-05,444,0.0,0.20726462297873938
2025-07,293,0.0,0.20720291145339342
2025-07,287,0.0,0.20720291145339342
2025-08,406,0.0,0.20718340164169038
2025-08,409,0.0,0.20718340164169038
2025-03,414,0.0,0.20691331447269495
2025-08,357,0.0,0.20676856599157317
2025-09,369,0.0,0.20663926539126565
2025-09,363,0.0,0.20663926539126565
2025-05,287,0.0,0.20662976279329104
2025-05,293,0.0,0.20662976279329104
2025-05,345,0.0,0.20657906026320602
2025-05,336,0.0,0.20653110094389507
2025-09,419,0.0,0.20641351043106923
2025-05,423,0.0,0.20630914862024444
2025-04,419,0.0,0.2062880880047192
2025-02,337,0.0,0.20628480776900254
2025-10,344,1.0,0.20589088543894551
2025-10,343,0.0,0.20589088543894551
2025-06,351,0.0,0.20580949103957366
2025-05,399,0.0,0.2057526536181757
2025-08,425,0.0,0.2057313116095361
2025-10,337,0.0,0.20573070133258028
2025-09,407,1.0,0.20565347087207553
2025-11,343,0.0,0.20561153708513785
2025-08,351,0.0,0.20555588674589323
2025-11,395,0.0,0.20535735647262154
2025-09,373,0.0,0.20526725892228936
2025-10,347,0.0,0.20521269932715325
2025-02,358,0.0,0.2051654753091157
2025-09,397,1.0,0.20502841384648907
2025-09,391,0.0,0.20502841384648907
2025-09,393,0.0,0.20502841384648907
2025-12,343,0.0,0.20493759665158712
2025-02,392,0.0,0.2048158561767016
2025-12,392,0.0,0.2046741321805376
2025-10,392,0.0,0.2046741321805376
2025-06,369,0.0,0.2045493073920093
2025-06,363,0.0,0.2045493073920093
2025-06,367,0.0,0.2045493073920093
2025-02,343,0.0,0.2045105638552331
2025-03,421,0.0,0.20449674112443061
2025-10,373,0.0,0.2044639845735119
2025-12,386,0.0,0.20442223391897094
2025-12,347,0.0,0.20425941053979485
2025-10,416,0.0,0.20417478642792852
2025-10,419,0.0,0.20417478642792852
2025-10,414,1.0,0.20417478642792852
2025-09,428,0.0,0.20395812210386052
2025-12,348,0.0,0.2038661093894285
2025-03,438,2.0,0.203824818311833
2025-06,415,0.0,0.20381592964589929
2025-06,293,0.0,0.20380415449894257
2025-06,287,0.0,0.20380415449894257
2025-05,343,0.0,0.20369882202012338
2025-01,395,0.0,0.20363521699185155
2025-02,355,0.0,0.20357650708420977
2025-12,357,0.0,0.20348272733960393
2025-07,367,1.0,0.20345517760612075
2025-07,369,0.0,0.20345517760612075
2025-06,418,0.0,0.2034421003021316
2025-07,363,0.0,0.20342372407982837
2025-01,336,0.0,0.20338090953399127
2025-11,347,0.0,0.20335674086141156
2025-04,373,0.0,0.20309623907514646
2025-01,397,0.0,0.20306679505821715
2025-12,333,0.0,0.20297950607112702
2025-10,363,0.0,0.2029738417671113
2025-10,369,0.0,0.2029738417671113
2025-12,419,0.0,0.20290157493266722
2025-12,416,0.0,0.20290157493266722
2025-01,415,0.0,0.2026693925606046
2025-04,442,0.0,0.20252790204164597
2025-04,440,0.0,0.20252790204164597
2025-02,332,0.0,0.2024254753525194
2025-12,429,0.0,0.20235491593863197
2025-11,425,0.0,0.2019179006419378
2025-11,391,0.0,0.20180409209293618
2025-11,393,0.0,0.20180409209293618
2025-02,373,0.0,0.20177936833898552
2025-12,363,0.0,0.20166917674555754
2025-11,337,0.0,0.20166376077280718
2025-01,443,0.0,0.2016047478797447
2025-02,347,0.0,0.2015608812661982
2025-05,347,0.0,0.20149904691740808
2025-04,343,0.0,0.20140636703213657
2025-02,414,0.0,0.20136797295515102
2025-10,391,0.0,0.20136299022233473
2025-10,393,0.0,0.20136299022233473
2025-01,413,0.0,0.2011899632700933
2025-11,364,0.0,0.20104193203921214
2025-02,397,0.0,0.20096287584024647
2025-06,407,0.0,0.20069496952110694
2025-08,372,13.0,0.20036755817304808
2025-03,429,0.0,0.20021034537479498
2025-02,395,0.0,0.20018661590113176
2025-05,445,0.0,0.20017891706682064
2025-01,366,0.0,0.20010674311753998
2025-12,391,0.0,0.20008977872707337
2025-12,393,0.0,0.20008977872707337
2025-07,415,1.0,0.19993327481043557
2025-03,338,0.0,0.19992078922038709
2025-09,287,0.0,0.19966933164502992
2025-11,428,0.0,0.1996429740027052
2025-11,440,0.0,0.1995181738487088
2025-04,430,0.0,0.19947114383342135
2025-11,419,0.0,0.19935212531837843
2025-11,416,0.0,0.19935212531837843
2025-12,408,0.0,0.19917181866901704
2025-09,433,0.0,0.19904867793677528
2025-05,351,0.0,0.1988420012825799
2025-10,428,0.0,0.1987496813960633
2025-11,422,0.0,0.19869204426468035
2025-04,433,0.0,0.19855986026489902
2025-04,366,0.0,0.1984109304124993
2025-08,384,0.0,0.19839338345952778
2025-06,396,1.0,0.19833128359592167
2025-02,336,0.0,0.19809052071091413
2025-11,369,0.0,0.19806995083867052
2025-11,363,0.0,0.1980384973123781
2025-05,415,0.0,0.19781020782221487
2025-06,336,0.0,0.19773070226900033
2025-07,407,0.0,0.19761274087621905
2025-07,397,0.0,0.1972582826978846
2025-07,391,0.0,0.1972582826978846
2025-07,393,0.0,0.1972582826978846
2025-05,421,0.0,0.1968998320027019
2025-05,418,0.0,0.1968998320027019
2025-10,433,0.0,0.19684625926768937
2025-11,408,0.0,0.19660499453735372
2025-07,336,0.0,0.19651658607179814
2025-04,446,0.0,0.19626107192775752
2025-06,428,0.0,0.19622994726993886
2025-07,423,0.0,0.19616065084406467
2025-03,345,0.0,0.19610324370385723
2025-07,431,0.0,0.1959848421413892
2025-05,369,0.0,0.1958941183374909
2025-05,367,0.0,0.1958941183374909
2025-05,363,0.0,0.1958626648111985
2025-11,346,0.0,0.19579765795747875
2025-04,392,0.0,0.19568779914977477
2025-12,433,0.0,0.1955730477724281
2025-04,358,0.0,0.1955213452748522
2025-02,372,0.0,0.19527605133929085
2025-01,287,0.0,0.19512708780310906
2025-07,428,0.0,0.19471072028235323
2025-08,448,0.0,0.19411854460804417
2025-09,336,1.0,0.193889402609648
2025-05,396,0.0,0.19381711726594772
2025-11,434,1.0,0.1937509755544971
2025-07,429,0.0,0.19360233038403088
2025-11,351,0.0,0.1935282557412846
2025-04,416,0.0,0.1935065974316657
2025-09,425,0.0,0.19349511748123693
2025-09,359,0.0,0.1934285092411615
2025-02,345,0.0,0.19337792115102848
2025-09,418,0.0,0.19307501694074386
2025-11,359,0.0,0.19304328768028378
2025-10,425,0.0,0.19282550189701061
2025-03,432,0.0,0.1926604483847629
2025-09,406,0.0,0.19231497738175013
2025-09,409,0.0,0.19231497738175013
2025-05,407,0.0,0.19220771501465947
2025-05,406,0.0,0.19220771501465947
2025-10,359,0.0,0.19216413908658836
2025-01,403,17.0,0.19204278105237393
2025-10,395,0.0,0.1919838202301683
2025-12,337,0.0,0.19187467308513806
2025-10,409,1.0,0.19164536179752387
2025-05,437,5.0,0.19155886873044206
2025-07,359,0.0,0.19150564080557297
2025-12,359,0.0,0.19149266120997596
2025-10,351,0.0,0.19146123437642498
2025-12,346,0.0,0.191356671079711
2025-10,384,0.0,0.191247811867101
2025-02,415,0.0,0.1912179086899266
2025-11,433,0.0,0.1910781858982224
2025-01,448,0.0,0.19074383681641843
2025-06,446,0.0,0.19063018099698734
2025-01,354,0.0,0.19049376092487733
2025-09,395,0.0,0.19046781821749256
2025-10,448,13.0,0.19016047663513633
2025-07,357,0.0,0.19003044984435022
2025-03,351,0.0,0.19002317900757795
2025-07,351,0.0,0.1899367225960931
2025-03,398,0.0,0.1897100884809444
2025-05,428,0.0,0.18968767897050914
2025-01,435,0.0,0.18967657906906724
2025-06,359,0.0,0.18967131880143878
2025-09,351,0.0,0.18967002678326714
2025-12,422,0.0,0.1896235356939248
2025-06,433,0.0,0.18961296990453452
2025-04,287,0.0,0.18958974345628082
2025-04,293,0.0,0.18958974345628082
2025-01,332,0.0,0.18942172708114183
2025-07,433,0.0,0.18931444822694043
2025-12,369,0.0,0.18893596629116785
2025-12,364,0.0,0.18890451276487547
2025-11,384,1.0,0.1887898908379567
2025-12,425,0.0,0.18871662606608497
2025-02,435,0.0,0.18857503596981498
2025-09,384,0.0,0.1885728213669549
2025-03,367,0.0,0.18850595385687324
2025-03,369,0.0,0.18850595385687324
2025-02,439,0.0,0.18847169072796569
2025-01,439,0.0,0.18825088248671284
2025-06,357,0.0,0.188196127840216
2025-02,447,0.0,0.18819250714984673
2025-04,414,0.0,0.18804215185369608
2025-03,415,0.0,0.18799147181633372
2025-12,395,0.0,0.18787494439924265
2025-12,351,0.0,0.18765529725875724
2025-04,429,0.0,0.18748159927596292
2025-06,406,0.0,0.18692562815649796
2025-06,409,0.0,0.18692562815649796
2025-02,411,0.0,0.1867658348813296
2025-06,425,0.0,0.1867610874049209
2025-12,428,0.0,0.1864416994268524
2025-07,384,0.0,0.1863861029795676
2025-02,443,0.0,0.18581009561815393
2025-04,345,0.0,0.18569071170356266
2025-04,336,0.0,0.18553593882439906
2025-03,445,0.0,0.18539275990841586
2025-06,384,0.0,0.18517742970313114
2025-07,406,0.0,0.1849923933648881
2025-07,409,0.0,0.1849923933648881
2025-03,418,0.0,0.1849627710623685
2025-05,384,0.0,0.18477496909776067
2025-02,446,0.0,0.18463494591755514
2025-03,448,0.0,0.18460026857510442
2025-06,449,2.0,0.1844461710396622
2025-02,404,0.0,0.18372990872056916
2025-03,384,0.0,0.18361981618080075
2025-07,418,0.0,0.18355797401546464
2025-07,425,0.0,0.18354030333273372
2025-05,433,0.0,0.1833172548592972
2025-08,447,0.0,0.18313288224876484
2025-08,444,14.0,0.1831253356617922
2025-01,446,0.0,0.18303609688288375
2025-05,446,0.0,0.18298997492745048
2025-12,439,0.0,0.18296141270800853
2025-01,398,0.0,0.18265441121215123
2025-05,359,0.0,0.18256575534814462
2025-10,439,0.0,0.18236312210971792
2025-04,404,0.0,0.18194542813996242
2025-01,404,0.0,0.18187340858439596
2025-06,445,0.0,0.18140170521732288
2025-05,425,0.0,0.18138541043074444
2025-03,406,0.0,0.18137343057378918
2025-03,407,0.0,0.18137343057378918
2025-03,435,1.0,0.1811543322504349
2025-05,357,0.0,0.1810905643869219
2025-05,393,0.0,0.18045502257990836
2025-05,391,0.0,0.18045502257990836
2025-01,438,0.0,0.17994876739284046
2025-07,445,0.0,0.17981371301790383
2025-05,409,0.0,0.17960496497530382
2025-02,366,0.0,0.1793818375348196
2025-01,338,0.0,0.17895658824539892
2025-01,369,0.0,0.17882058028563716
2025-04,347,0.0,0.17839534256681294
2025-04,444,0.0,0.178277863629853
2025-04,351,0.0,0.17818089052520417
2025-05,449,0.0,0.1780637288692697
2025-01,340,0.0,0.17751165106875444
2025-11,439,0.0,0.17741530722983626
2025-02,361,1.0,0.17693983634095986
2025-03,393,0.0,0.17672171679942816
2025-03,399,0.0,0.17672171679942816
2025-03,391,0.0,0.17672171679942816
2025-05,431,0.0,0.17642425640775322
2025-04,363,0.0,0.17593534157853472
2025-03,428,0.0,0.1753340446819114
2025-09,447,0.0,0.17477744475589735
2025-02,338,0.0,0.1746468628059446
2025-02,369,0.0,0.17379375735401661
2025-01,407,0.0,0.17344295448514555
2025-01,427,7.0,0.1734389537338151
2025-04,445,0.0,0.17323039764361842
2025-01,371,0.0,0.17320366059521888
2025-02,421,0.0,0.1723692325759539
2025-12,447,0.0,0.17221240134139584
2025-12,445,0.0,0.17221240134139584
2025-04,401,0.0,0.17215641083045344
2025-10,447,0.0,0.17161411074310526
2025-11,447,0.0,0.17142701641836827
2025-06,448,0.0,0.17138611567565917
2025-03,359,0.0,0.17116102680968961
2025-03,357,0.0,0.1696858358484668
2025-01,384,0.0,0.1696108264592122
2025-04,369,0.0,0.16915425264304068
2025-04,367,0.0,0.16915425264304068
2025-01,429,0.0,0.16905580527151756
2025-04,448,0.0,0.16895753284095427
2025-08,445,1.0,0.16892534309806567
2025-02,429,0.0,0.16876295534104116
2025-01,428,0.0,0.16847649574099
2025-03,409,0.0,0.1683850588922729
2025-02,396,0.0,0.16817082912173642
2025-04,415,0.0,0.16763394462952028
2025-05,448,0.0,0.1676091182132093
2025-01,351,0.0,0.16754611480545617
2025-03,423,0.0,0.16664615449998618
2025-03,425,0.0,0.16664615449998618
2025-07,448,0.0,0.16639973102192
2025-02,384,0.0,0.166240435912276
2025-04,447,0.0,0.16618930475382243
2025-04,396,0.0,0.16470959576485109
2025-02,351,0.0,0.16454961771245855
2025-04,418,0.0,0.1645082130190555
2025-04,421,0.0,0.1645082130190555
2025-06,444,0.0,0.16384512066789184
2025-04,406,0.0,0.1637481734600618
2025-04,407,0.0,0.1637481734600618
2025-03,431,0.0,0.16185293502506584
2025-06,447,0.0,0.16172177913274588
2025-04,437,0.0,0.16142432838706863
2025-07,447,0.0,0.161166764786356
2025-02,445,0.0,0.16039658255408323
2025-02,367,0.0,0.1599893646905097
2025-04,359,0.0,0.15995487167731007
2025-04,428,0.0,0.15928315120889375
2025-04,384,0.0,0.15905554122988416
2025-04,357,0.0,0.15847968071608728
2025-05,447,0.0,0.15810755242148658
2025-01,445,0.0,0.15780619466877857
2025-07,444,0.0,0.15749184629642635
2025-01,418,0.0,0.15514860013202747
2025-02,448,0.0,0.15500828448696954
2025-01,359,0.0,0.15358421050313567
2025-01,406,0.0,0.1535463508654792
2025-01,353,0.0,0.15312097384627849
2025-02,398,0.0,0.1530162383478973
2025-01,430,0.0,0.15274268431109828
2025-04,397,0.0,0.1523962655445103
2025-04,393,0.0,0.1523962655445103
2025-04,398,0.0,0.1523962655445103
